Cr	Ni	Mo	Mn	Si	Nb	Ti	Zr	Ta	V	W	Cu	N	C	B	P	S	Co	Al	Sn	Pb	Solution_treatment_temperature	Solution_treatment_time(s)	WQ	AQ	GS	Type of melting	Size of ingot	Product form	Temperature (K)	YS(MPa)	UTS(MPa)	El(%)	Area_reduction (%)	Comments
18.68	12	0	1.24	0.96	0	0.49	0	0	0	0	0	0	0.12	0	0	0	0	0	0	0	1373	0	0	1	Na	Na	Na	3	373	182.40369	486.40984	Na	Na
18.68	12	0	1.24	0.96	0	0.49	0	0	0	0	0	0	0.12	0	0	0	0	0	0	0	1373	0	0	1	Na	Na	Na	3	473	169.655045	437.37659	Na	Na
18.68	12	0	1.24	0.96	0	0.49	0	0	0	0	0	0	0.12	0	0	0	0	0	0	0	1373	0	0	1	Na	Na	Na	3	573	153.964405	418.743955	Na	Na
18.68	12	0	1.24	0.96	0	0.49	0	0	0	0	0	0	0.12	0	0	0	0	0	0	0	1373	0	0	1	Na	Na	Na	3	673	147.09975	407.95664	Na	Na
18.68	12	0	1.24	0.96	0	0.49	0	0	0	0	0	0	0.12	0	0	0	0	0	0	0	1373	0	0	1	Na	Na	Na	3	773	145.13842	395.207995	Na	Na
18.68	12	0	1.24	0.96	0	0.49	0	0	0	0	0	0	0.12	0	0	0	0	0	0	0	1373	0	0	1	Na	Na	Na	3	873	132.389775	356.96206	Na	Na
18.68	12	0	1.24	0.96	0	0.49	0	0	0	0	0	0	0.12	0	0	0	0	0	0	0	1373	0	0	1	Na	Na	Na	3	973	129.44778	313.8128	Na	Na
18.6	9.6	0	0.69	1.15	0	0.37	0	0	0	0	0	0	0.1	0	0.015	0.01	0	0	0	0	1323	0	0	1	Na	Na	Na	3	293	227.51428	637.43225	Na	Na
18.6	9.6	0	0.69	1.15	0	0.37	0	0	0	0	0	0	0.1	0	0.015	0.01	0	0	0	0	1323	0	0	1	Na	Na	Na	3	573	155.925735	466.79654	Na	Na
18.6	9.6	0	0.69	1.15	0	0.37	0	0	0	0	0	0	0.1	0	0.015	0.01	0	0	0	0	1323	0	0	1	Na	Na	Na	3	673	150.041745	456.98989	Na	Na
18.6	9.6	0	0.69	1.15	0	0.37	0	0	0	0	0	0	0.1	0	0.015	0.01	0	0	0	0	1323	0	0	1	Na	Na	Na	3	773	142.196425	440.318585	Na	Na
17.7	9.15	0.06	0.82	0.7	0	0.56	0	0	0	0	0	0	0.08	0	0.014	0.01	0	0	0	0	1393	3600	0	1	Na	1	Na	3	293	268.70221	575.650355	58.4	Na
17.7	9.15	0.06	0.82	0.7	0	0.56	0	0	0	0	0	0	0.08	0	0.014	0.01	0	0	0	0	1393	3600	0	1	Na	1	Na	3	373	242.224255	486.40984	45	Na
17.7	9.15	0.06	0.82	0.7	0	0.56	0	0	0	0	0	0	0.08	0	0.014	0.01	0	0	0	0	1393	3600	0	1	Na	1	Na	3	473	209.86231	435.41526	42.1	Na
17.7	9.15	0.06	0.82	0.7	0	0.56	0	0	0	0	0	0	0.08	0	0.014	0.01	0	0	0	0	1393	3600	0	1	Na	1	Na	3	573	153.964405	410.898635	40.4	Na
17.7	9.15	0.06	0.82	0.7	0	0.56	0	0	0	0	0	0	0.08	0	0.014	0.01	0	0	0	0	1393	3600	0	1	Na	1	Na	3	673	182.40369	416.782625	36	Na
17.7	9.15	0.06	0.82	0.7	0	0.56	0	0	0	0	0	0	0.08	0	0.014	0.01	0	0	0	0	1393	3600	0	1	Na	1	Na	3	773	163.771055	400.11132	36.9	Na
17.7	9.15	0.06	0.82	0.7	0	0.56	0	0	0	0	0	0	0.08	0	0.014	0.01	0	0	0	0	1393	3600	0	1	Na	1	Na	3	873	143.17709	357.942725	38.8	Na
17.7	9.15	0.06	0.82	0.7	0	0.56	0	0	0	0	0	0	0.08	0	0.014	0.01	0	0	0	0	1393	3600	0	1	Na	1	Na	3	973	147.09975	276.54753	43.7	Na
17.7	9.15	0.06	0.82	0.7	0	0.56	0	0	0	0	0	0	0.08	0	0.016	0.01	0	0	0	0	1323	3600	0	1	Na	1	Na	3	293	228.494945	569.766365	56.2	Na
17.7	9.15	0.06	0.82	0.7	0	0.56	0	0	0	0	0	0	0.08	0	0.016	0.01	0	0	0	0	1323	3600	0	1	Na	1	Na	3	373	228.494945	491.313165	51.7	Na
17.7	9.15	0.06	0.82	0.7	0	0.56	0	0	0	0	0	0	0.08	0	0.016	0.01	0	0	0	0	1323	3600	0	1	Na	1	Na	3	473	206.920315	432.473265	42.7	Na
17.7	9.15	0.06	0.82	0.7	0	0.56	0	0	0	0	0	0	0.08	0	0.016	0.01	0	0	0	0	1323	3600	0	1	Na	1	Na	3	573	147.09975	408.937305	41.4	Na
17.7	9.15	0.06	0.82	0.7	0	0.56	0	0	0	0	0	0	0.08	0	0.016	0.01	0	0	0	0	1323	3600	0	1	Na	1	Na	3	673	194.17167	405.99531	36.5	Na
17.7	9.15	0.06	0.82	0.7	0	0.56	0	0	0	0	0	0	0.08	0	0.016	0.01	0	0	0	0	1323	3600	0	1	Na	1	Na	3	773	172.59704	392.266	32.6	Na
17.7	9.15	0.06	0.82	0.7	0	0.56	0	0	0	0	0	0	0.08	0	0.016	0.01	0	0	0	0	1323	3600	0	1	Na	1	Na	3	873	123.56379	354.020065	37.7	Na
17.7	9.15	0.06	0.82	0.7	0	0.56	0	0	0	0	0	0	0.08	0	0.016	0.01	0	0	0	0	1323	3600	0	1	Na	1	Na	3	973	128.467115	273.605535	46.6	Na
18.3	9.5	0.06	0.86	0.68	0	0.46	0	0	0	0	0	0	0.06	0	0.021	0.02	0	0	0	0	1393	3600	0	1	Na	1	Na	5	293	177.500365	545.24974	56.8	Na
18.3	9.5	0.06	0.86	0.68	0	0.46	0	0	0	0	0	0	0.06	0	0.021	0.02	0	0	0	0	1393	3600	0	1	Na	1	Na	5	373	139.25443	458.95122	51.6	Na
18.3	9.5	0.06	0.86	0.68	0	0.46	0	0	0	0	0	0	0.06	0	0.021	0.02	0	0	0	0	1393	3600	0	1	Na	1	Na	5	473	142.196425	415.80196	39.4	Na
18.3	9.5	0.06	0.86	0.68	0	0.46	0	0	0	0	0	0	0.06	0	0.021	0.02	0	0	0	0	1393	3600	0	1	Na	1	Na	5	573	114.737805	403.053315	35.6	Na
18.3	9.5	0.06	0.86	0.68	0	0.46	0	0	0	0	0	0	0.06	0	0.021	0.02	0	0	0	0	1393	3600	0	1	Na	1	Na	5	673	114.737805	405.014645	37.1	Na
18.3	9.5	0.06	0.86	0.68	0	0.46	0	0	0	0	0	0	0.06	0	0.021	0.02	0	0	0	0	1393	3600	0	1	Na	1	Na	5	773	101.98916	397.169325	36.5	Na
18.3	9.5	0.06	0.86	0.68	0	0.46	0	0	0	0	0	0	0.06	0	0.021	0.02	0	0	0	0	1393	3600	0	1	Na	1	Na	5	873	99.047165	350.097405	39.9	Na
18.3	9.5	0.06	0.86	0.68	0	0.46	0	0	0	0	0	0	0.06	0	0.021	0.02	0	0	0	0	1393	3600	0	1	Na	1	Na	5	973	104.931155	266.74088	44.4	Na
18.2	9.5	0.05	0.88	0.75	0	0.46	0	0	0	0	0	0	0.08	0	0.021	0.01	0	0	0	0	1393	3600	0	1	Na	1	Na	5	293	233.39827	557.998385	51.7	Na
18.2	9.5	0.05	0.88	0.75	0	0.46	0	0	0	0	0	0	0.08	0	0.021	0.01	0	0	0	0	1393	3600	0	1	Na	1	Na	5	373	172.59704	462.87388	45	Na
18.2	9.5	0.05	0.88	0.75	0	0.46	0	0	0	0	0	0	0.08	0	0.021	0.01	0	0	0	0	1393	3600	0	1	Na	1	Na	5	473	188.28768	423.64728	37.1	Na
18.2	9.5	0.05	0.88	0.75	0	0.46	0	0	0	0	0	0	0.08	0	0.021	0.01	0	0	0	0	1393	3600	0	1	Na	1	Na	5	573	126.505785	400.11132	34.8	Na
18.2	9.5	0.05	0.88	0.75	0	0.46	0	0	0	0	0	0	0.08	0	0.021	0.01	0	0	0	0	1393	3600	0	1	Na	1	Na	5	673	123.56379	405.014645	35.4	Na
18.2	9.5	0.05	0.88	0.75	0	0.46	0	0	0	0	0	0	0.08	0	0.021	0.01	0	0	0	0	1393	3600	0	1	Na	1	Na	5	773	104.931155	395.207995	32	Na
18.2	9.5	0.05	0.88	0.75	0	0.46	0	0	0	0	0	0	0.08	0	0.021	0.01	0	0	0	0	1393	3600	0	1	Na	1	Na	5	873	117.6798	350.097405	37.1	Na
18.2	9.5	0.05	0.88	0.75	0	0.46	0	0	0	0	0	0	0.08	0	0.021	0.01	0	0	0	0	1393	3600	0	1	Na	1	Na	5	973	100.02783	265.760215	Na	Na
17.52	11.9	0	1.71	0.51	0	0.29	0	0	0	0	0	0	0.06	0	0.022	0.016	0	0	0	0	1393	1500	0	1	Na	Na	Na	1	293	158.86773	532.501095	56	Na
17.52	11.9	0	1.71	0.51	0	0.29	0	0	0	0	0	0	0.06	0	0.022	0.016	0	0	0	0	1393	1500	0	1	Na	Na	Na	1	573	110.815145	440.318585	41	Na
17.52	11.9	0	1.71	0.51	0	0.29	0	0	0	0	0	0	0.06	0	0.022	0.016	0	0	0	0	1393	1500	0	1	Na	Na	Na	1	673	101.98916	429.53127	40	Na
17.52	11.9	0	1.71	0.51	0	0.29	0	0	0	0	0	0	0.06	0	0.022	0.016	0	0	0	0	1393	1500	0	1	Na	Na	Na	1	773	88.25985	419.72462	38	Na
17.52	11.9	0	1.71	0.51	0	0.29	0	0	0	0	0	0	0.06	0	0.022	0.016	0	0	0	0	1393	1500	0	1	Na	Na	Na	1	823	88.25985	395.207995	37	Na
17.52	11.9	0	1.71	0.51	0	0.29	0	0	0	0	0	0	0.06	0	0.022	0.016	0	0	0	0	1393	1500	0	1	Na	Na	Na	1	873	86.29852	389.324005	37	Na
17.52	11.9	0	1.71	0.51	0	0.29	0	0	0	0	0	0	0.06	0	0.022	0.016	0	0	0	0	1393	1500	0	1	Na	Na	Na	1	923	91.201845	355.00073	37	Na
17.61	11.77	0	1.68	0.57	0	0.41	0	0	0	0	0	0	0.06	0	0.023	0.016	0	0	0	0	1323	1500	0	1	Na	Na	Na	1	293	191.229675	547.21107	57	Na
17.61	11.77	0	1.68	0.57	0	0.41	0	0	0	0	0	0	0.06	0	0.023	0.016	0	0	0	0	1323	1500	0	1	Na	Na	Na	1	573	123.56379	434.434595	40	Na
17.61	11.77	0	1.68	0.57	0	0.41	0	0	0	0	0	0	0.06	0	0.023	0.016	0	0	0	0	1323	1500	0	1	Na	Na	Na	1	673	121.60246	434.434595	39	Na
17.61	11.77	0	1.68	0.57	0	0.41	0	0	0	0	0	0	0.06	0	0.023	0.016	0	0	0	0	1323	1500	0	1	Na	Na	Na	1	773	112.776475	411.8793	38	Na
17.61	11.77	0	1.68	0.57	0	0.41	0	0	0	0	0	0	0.06	0	0.023	0.016	0	0	0	0	1323	1500	0	1	Na	Na	Na	1	823	112.776475	394.22733	37	Na
17.61	11.77	0	1.68	0.57	0	0.41	0	0	0	0	0	0	0.06	0	0.023	0.016	0	0	0	0	1323	1500	0	1	Na	Na	Na	1	873	107.87315	373.633365	38	Na
17.61	11.77	0	1.68	0.57	0	0.41	0	0	0	0	0	0	0.06	0	0.023	0.016	0	0	0	0	1323	1500	0	1	Na	Na	Na	1	923	101.98916	335.38743	38	Na
18	11.6	0	1.66	0.55	0	0.25	0	0	0	0	0	0	0.05	0	0.022	0.013	0	0	0	0	1323	1500	0	1	Na	Na	Na	1	293	208.881645	560.94038	53	Na
18	11.6	0	1.66	0.55	0	0.25	0	0	0	0	0	0	0.05	0	0.022	0.013	0	0	0	0	1323	1500	0	1	Na	Na	Na	1	573	150.041745	438.357255	39	Na
18	11.6	0	1.66	0.55	0	0.25	0	0	0	0	0	0	0.05	0	0.022	0.013	0	0	0	0	1323	1500	0	1	Na	Na	Na	1	673	142.196425	440.318585	39	Na
18	11.6	0	1.66	0.55	0	0.25	0	0	0	0	0	0	0.05	0	0.022	0.013	0	0	0	0	1323	1500	0	1	Na	Na	Na	1	773	128.467115	413.84063	37	Na
18	11.6	0	1.66	0.55	0	0.25	0	0	0	0	0	0	0.05	0	0.022	0.013	0	0	0	0	1323	1500	0	1	Na	Na	Na	1	823	131.40911	401.091985	36	Na
18	11.6	0	1.66	0.55	0	0.25	0	0	0	0	0	0	0.05	0	0.022	0.013	0	0	0	0	1323	1500	0	1	Na	Na	Na	1	873	120.621795	376.57536	35	Na
18	11.6	0	1.66	0.55	0	0.25	0	0	0	0	0	0	0.05	0	0.022	0.013	0	0	0	0	1323	1500	0	1	Na	Na	Na	1	923	125.52512	341.27142	36	Na
18	11.2	0	1.53	0.7	0	0.54	0	0	0	0	0	0	0.06	0	0.023	0.019	0	0	0	0	1323	0	0	1	Na	Na	Na	1	293	202.01699	561.921045	53	Na
18	11.2	0	1.53	0.7	0	0.54	0	0	0	0	0	0	0.06	0	0.023	0.019	0	0	0	0	1323	0	0	1	Na	Na	Na	1	523	158.86773	429.53127	44	Na
18	11.2	0	1.53	0.7	0	0.54	0	0	0	0	0	0	0.06	0	0.023	0.019	0	0	0	0	1323	0	0	1	Na	Na	Na	1	573	151.02241	419.72462	40	Na
18	11.2	0	1.53	0.7	0	0.54	0	0	0	0	0	0	0.06	0	0.023	0.019	0	0	0	0	1323	0	0	1	Na	Na	Na	1	673	145.13842	416.782625	39	Na
18	11.2	0	1.53	0.7	0	0.54	0	0	0	0	0	0	0.06	0	0.023	0.019	0	0	0	0	1323	0	0	1	Na	Na	Na	1	773	147.09975	405.014645	35	Na
18	11.2	0	1.53	0.7	0	0.54	0	0	0	0	0	0	0.06	0	0.023	0.019	0	0	0	0	1323	0	0	1	Na	Na	Na	1	823	143.17709	389.324005	29	Na
18	11.2	0	1.53	0.7	0	0.54	0	0	0	0	0	0	0.06	0	0.023	0.019	0	0	0	0	1323	0	0	1	Na	Na	Na	1	873	134.351105	375.594695	36	Na
18	11.2	0	1.53	0.7	0	0.54	0	0	0	0	0	0	0.06	0	0.023	0.019	0	0	0	0	1323	0	0	1	Na	Na	Na	1	923	129.44778	336.368095	40	Na
17.5	11.2	0	1.53	0.54	0	0.46	0	0	0	0	0	0	0.06	0	0.024	0.014	0	0	0	0	1323	0	0	1	Na	Na	Na	1	293	199.074995	550.153065	52	Na
17.5	11.2	0	1.53	0.54	0	0.46	0	0	0	0	0	0	0.06	0	0.024	0.014	0	0	0	0	1323	0	0	1	Na	Na	Na	1	523	157.887065	424.627945	39	Na
17.5	11.2	0	1.53	0.54	0	0.46	0	0	0	0	0	0	0.06	0	0.024	0.014	0	0	0	0	1323	0	0	1	Na	Na	Na	1	573	153.964405	411.8793	36	Na
17.5	11.2	0	1.53	0.54	0	0.46	0	0	0	0	0	0	0.06	0	0.024	0.014	0	0	0	0	1323	0	0	1	Na	Na	Na	1	673	142.196425	405.99531	36	Na
17.5	11.2	0	1.53	0.54	0	0.46	0	0	0	0	0	0	0.06	0	0.024	0.014	0	0	0	0	1323	0	0	1	Na	Na	Na	1	773	134.351105	395.207995	35	Na
17.5	11.2	0	1.53	0.54	0	0.46	0	0	0	0	0	0	0.06	0	0.024	0.014	0	0	0	0	1323	0	0	1	Na	Na	Na	1	823	139.25443	378.53669	33	Na
17.5	11.2	0	1.53	0.54	0	0.46	0	0	0	0	0	0	0.06	0	0.024	0.014	0	0	0	0	1323	0	0	1	Na	Na	Na	1	873	136.312435	359.904055	35	Na
17.5	11.2	0	1.53	0.54	0	0.46	0	0	0	0	0	0	0.06	0	0.024	0.014	0	0	0	0	1323	0	0	1	Na	Na	Na	1	923	132.389775	327.54211	42	Na
17.72	9.52	0.75	1.44	0.38	0	0.31	0	0	0	0	0	0	0.05	0	0.023	0.025	0	0	0	0	1373	1800	Na	Na	Na	1	Na	1	293	185.345685	558.97905	62	Na
17.72	9.52	0.75	1.44	0.38	0	0.31	0	0	0	0	0	0	0.05	0	0.023	0.025	0	0	0	0	1373	1800	Na	Na	Na	1	Na	1	373	152.98374	489.351835	50.7	Na
17.72	9.52	0.75	1.44	0.38	0	0.31	0	0	0	0	0	0	0.05	0	0.023	0.025	0	0	0	0	1373	1800	Na	Na	Na	1	Na	1	473	145.13842	435.41526	45.3	Na
17.72	9.52	0.75	1.44	0.38	0	0.31	0	0	0	0	0	0	0.05	0	0.023	0.025	0	0	0	0	1373	1800	Na	Na	Na	1	Na	1	573	128.467115	407.95664	40.1	Na
17.72	9.52	0.75	1.44	0.38	0	0.31	0	0	0	0	0	0	0.05	0	0.023	0.025	0	0	0	0	1373	1800	Na	Na	Na	1	Na	1	623	128.467115	427.56994	38	Na
17.72	9.52	0.75	1.44	0.38	0	0.31	0	0	0	0	0	0	0.05	0	0.023	0.025	0	0	0	0	1373	1800	Na	Na	Na	1	Na	1	673	118.660465	407.95664	38.8	Na
17.72	9.52	0.75	1.44	0.38	0	0.31	0	0	0	0	0	0	0.05	0	0.023	0.025	0	0	0	0	1373	1800	Na	Na	Na	1	Na	1	773	114.737805	395.207995	36.6	Na
17.72	9.52	0.75	1.44	0.38	0	0.31	0	0	0	0	0	0	0.05	0	0.023	0.025	0	0	0	0	1373	1800	Na	Na	Na	1	Na	1	873	109.83448	364.80738	37.8	Na
17.72	9.52	0.75	1.44	0.38	0	0.31	0	0	0	0	0	0	0.05	0	0.023	0.025	0	0	0	0	1373	1800	Na	Na	Na	1	Na	1	973	110.815145	292.23817	34.7	Na
17.72	9.52	0.75	1.44	0.38	0	0.44	0	0	0	0	0	0	0.045	0	0.033	0.025	0	0	0	0	1293	0	Na	Na	Na	1	Na	2	293	292.23817	593.302325	54.1	Na
17.72	9.52	0.75	1.44	0.38	0	0.44	0	0	0	0	0	0	0.045	0	0.033	0.025	0	0	0	0	1293	0	Na	Na	Na	1	Na	2	373	317.73546	523.67511	39.6	Na
17.72	9.52	0.75	1.44	0.38	0	0.44	0	0	0	0	0	0	0.045	0	0.033	0.025	0	0	0	0	1293	0	Na	Na	Na	1	Na	2	473	242.224255	464.83521	37.1	Na
17.72	9.52	0.75	1.44	0.38	0	0.44	0	0	0	0	0	0	0.045	0	0.033	0.025	0	0	0	0	1293	0	Na	Na	Na	1	Na	2	573	227.51428	426.589275	32.1	Na
17.72	9.52	0.75	1.44	0.38	0	0.44	0	0	0	0	0	0	0.045	0	0.033	0.025	0	0	0	0	1293	0	Na	Na	Na	1	Na	2	673	262.81822	415.80196	28	Na
17.72	9.52	0.75	1.44	0.38	0	0.44	0	0	0	0	0	0	0.045	0	0.033	0.025	0	0	0	0	1293	0	Na	Na	Na	1	Na	2	773	193.191005	395.207995	29.6	Na
17.72	9.52	0.75	1.44	0.38	0	0.44	0	0	0	0	0	0	0.045	0	0.033	0.025	0	0	0	0	1293	0	Na	Na	Na	1	Na	2	823	212.804305	383.440015	30.1	Na
17.72	9.52	0.75	1.44	0.38	0	0.44	0	0	0	0	0	0	0.045	0	0.033	0.025	0	0	0	0	1293	0	Na	Na	Na	1	Na	2	873	193.191005	367.749375	33.6	Na
17.72	9.52	0.75	1.44	0.38	0	0.44	0	0	0	0	0	0	0.045	0	0.033	0.025	0	0	0	0	1293	0	Na	Na	Na	1	Na	2	973	182.40369	300.08349	39.7	Na
17.86	9.57	0.32	1.55	0.32	0	0.44	0	0	0	0	0	0	0.05	0	0.033	0.021	0	0	0	0	1279	120	Na	Na	Na	1	Na	2	293	330.484105	596.24432	51.1	Na
17.86	9.57	0.32	1.55	0.32	0	0.44	0	0	0	0	0	0	0.05	0	0.033	0.021	0	0	0	0	1279	120	Na	Na	Na	1	Na	2	373	301.064155	518.771785	46.9	Na
17.86	9.57	0.32	1.55	0.32	0	0.44	0	0	0	0	0	0	0.05	0	0.033	0.021	0	0	0	0	1279	120	Na	Na	Na	1	Na	2	473	281.450855	456.98989	35.7	Na
17.86	9.57	0.32	1.55	0.32	0	0.44	0	0	0	0	0	0	0.05	0	0.033	0.021	0	0	0	0	1279	120	Na	Na	Na	1	Na	2	573	265.760215	432.473265	30.6	Na
17.86	9.57	0.32	1.55	0.32	0	0.44	0	0	0	0	0	0	0.05	0	0.033	0.021	0	0	0	0	1279	120	Na	Na	Na	1	Na	2	673	279.489525	427.56994	18.3	Na
17.86	9.57	0.32	1.55	0.32	0	0.44	0	0	0	0	0	0	0.05	0	0.033	0.021	0	0	0	0	1279	120	Na	Na	Na	1	Na	2	773	247.12758	403.053315	29.8	Na
17.86	9.57	0.32	1.55	0.32	0	0.44	0	0	0	0	0	0	0.05	0	0.033	0.021	0	0	0	0	1279	120	Na	Na	Na	1	Na	2	873	242.224255	352.058735	31	Na
17.86	9.57	0.32	1.55	0.32	0	0.44	0	0	0	0	0	0	0.05	0	0.033	0.021	0	0	0	0	1279	120	Na	Na	Na	1	Na	2	973	219.66896	293.218835	32.8	Na
17.86	9.57	0.32	1.55	0.32	0	0.45	0	0	0	0	0	0	0.05	0	0.022	0.021	0	0	0	0	1383	360	Na	Na	Na	1	Na	2	293	209.86231	571.727695	45.1	Na
17.86	9.57	0.32	1.55	0.32	0	0.45	0	0	0	0	0	0	0.05	0	0.022	0.021	0	0	0	0	1383	360	Na	Na	Na	1	Na	2	373	193.191005	507.003805	46.9	Na
17.86	9.57	0.32	1.55	0.32	0	0.45	0	0	0	0	0	0	0.05	0	0.022	0.021	0	0	0	0	1383	360	Na	Na	Na	1	Na	2	473	179.461695	445.22191	39.6	Na
17.86	9.57	0.32	1.55	0.32	0	0.45	0	0	0	0	0	0	0.05	0	0.022	0.021	0	0	0	0	1383	360	Na	Na	Na	1	Na	2	523	152.98374	429.53127	38.4	Na
17.86	9.57	0.32	1.55	0.32	0	0.45	0	0	0	0	0	0	0.05	0	0.022	0.021	0	0	0	0	1383	360	Na	Na	Na	1	Na	2	573	147.09975	430.511935	41.3	Na
17.86	9.57	0.32	1.55	0.32	0	0.45	0	0	0	0	0	0	0.05	0	0.022	0.021	0	0	0	0	1383	360	Na	Na	Na	1	Na	2	673	139.25443	437.37659	37.1	Na
17.86	9.57	0.32	1.55	0.32	0	0.45	0	0	0	0	0	0	0.05	0	0.022	0.021	0	0	0	0	1383	360	Na	Na	Na	1	Na	2	773	137.2931	411.8793	27.8	Na
17.86	9.57	0.32	1.55	0.32	0	0.45	0	0	0	0	0	0	0.05	0	0.022	0.021	0	0	0	0	1383	360	Na	Na	Na	1	Na	2	873	143.17709	373.633365	24.4	Na
17.86	9.57	0.32	1.55	0.32	0	0.45	0	0	0	0	0	0	0.05	0	0.022	0.021	0	0	0	0	1383	360	Na	Na	Na	1	Na	2	973	131.40911	260.85689	45.5	Na
17.5	12.05	0	1.58	0.53	0	0.45	0	0	0	0	0	0	0.05	0	0.022	0.017	0	0	0	0	1323	3600	0	1	Na	2	Na	1	293	194.17167	535.44309	62.8	Na
17.5	12.05	0	1.58	0.53	0	0.45	0	0	0	0	0	0	0.05	0	0.022	0.017	0	0	0	0	1323	3600	0	1	Na	2	Na	1	373	163.771055	470.7192	50.5	Na
17.5	12.05	0	1.58	0.53	0	0.45	0	0	0	0	0	0	0.05	0	0.022	0.017	0	0	0	0	1323	3600	0	1	Na	2	Na	1	473	157.887065	426.589275	46.2	Na
17.5	12.05	0	1.58	0.53	0	0.45	0	0	0	0	0	0	0.05	0	0.022	0.017	0	0	0	0	1323	3600	0	1	Na	2	Na	1	573	136.312435	408.937305	40.4	Na
17.5	12.05	0	1.58	0.53	0	0.45	0	0	0	0	0	0	0.05	0	0.022	0.017	0	0	0	0	1323	3600	0	1	Na	2	Na	1	673	142.196425	413.84063	39.6	Na
17.5	12.05	0	1.58	0.53	0	0.45	0	0	0	0	0	0	0.05	0	0.022	0.017	0	0	0	0	1323	3600	0	1	Na	2	Na	1	773	117.6798	392.266	37.8	Na
17.5	12.05	0	1.58	0.53	0	0.45	0	0	0	0	0	0	0.05	0	0.022	0.017	0	0	0	0	1323	3600	0	1	Na	2	Na	1	873	114.737805	368.73004	41.1	Na
17.5	12.05	0	1.58	0.53	0	0.45	0	0	0	0	0	0	0.05	0	0.022	0.017	0	0	0	0	1323	3600	0	1	Na	2	Na	1	973	120.621795	260.85689	66	Na
17.5	12.05	0	1.58	0.53	0	0.41	0	0	0	0	0	0	0.05	0	0.021	0.017	0	0	0	0	1393	3600	0	1	Na	Na	Na	1	293	179.461695	517.79112	68	Na
17.5	12.05	0	1.58	0.53	0	0.41	0	0	0	0	0	0	0.05	0	0.021	0.017	0	0	0	0	1393	3600	0	1	Na	Na	Na	1	373	151.02241	452.086565	55	Na
17.5	12.05	0	1.58	0.53	0	0.41	0	0	0	0	0	0	0.05	0	0.021	0.017	0	0	0	0	1393	3600	0	1	Na	Na	Na	1	473	134.351105	416.782625	48	Na
17.5	12.05	0	1.58	0.53	0	0.41	0	0	0	0	0	0	0.05	0	0.021	0.017	0	0	0	0	1393	3600	0	1	Na	Na	Na	1	573	121.60246	407.95664	42	Na
17.5	12.05	0	1.58	0.53	0	0.41	0	0	0	0	0	0	0.05	0	0.021	0.017	0	0	0	0	1393	3600	0	1	Na	Na	Na	1	673	109.83448	408.937305	41	Na
17.5	12.05	0	1.58	0.53	0	0.41	0	0	0	0	0	0	0.05	0	0.021	0.017	0	0	0	0	1393	3600	0	1	Na	Na	Na	1	773	100.02783	405.014645	41	Na
17.5	12.05	0	1.58	0.53	0	0.41	0	0	0	0	0	0	0.05	0	0.021	0.017	0	0	0	0	1393	3600	0	1	Na	Na	Na	1	873	96.10517	379.517355	39.6	Na
17.5	12.05	0	1.58	0.53	0	0.41	0	0	0	0	0	0	0.05	0	0.021	0.017	0	0	0	0	1393	3600	0	1	Na	Na	Na	1	973	97.085835	304.00615	59.4	Na
18.3	9.26	0	1.55	0.61	0	0.4	0	0	0	0	0	0	0.05	0	0.024	0.024	0	0	0	0	1293	300	0	1	Na	2	Na	3	293	228.494945	593.302325	30.7	Na
18.3	9.26	0	1.55	0.61	0	0.4	0	0	0	0	0	0	0.05	0	0.024	0.024	0	0	0	0	1293	300	0	1	Na	2	Na	3	923	145.13842	301.064155	47	Na
18.3	9.26	0	1.55	0.61	0	0.45	0	0	0	0	0	0	0.05	0	0.024	0.024	0	0	0	0	1293	1800	0	1	Na	2	Na	3	293	215.7463	584.47634	30.2	Na
18.3	9.26	0	1.55	0.61	0	0.45	0	0	0	0	0	0	0.05	0	0.024	0.024	0	0	0	0	1293	1800	0	1	Na	2	Na	3	923	129.44778	529.5591	45.5	Na
18.3	9.26	0	1.55	0.61	0	0.45	0	0	0	0	0	0	0.05	0	0.024	0.024	0	0	0	0	1293	3600	0	1	Na	2	Na	3	293	214.765635	580.55368	31	Na
18.3	9.26	0	1.55	0.61	0	0.45	0	0	0	0	0	0	0.05	0	0.024	0.024	0	0	0	0	1293	3600	0	1	Na	2	Na	3	923	134.351105	528.578435	37.7	Na
18.3	9.26	0	1.55	0.61	0	0.45	0	0	0	0	0	0	0.05	0	0.024	0.024	0	0	0	0	1373	300	0	1	Na	2	Na	3	293	202.01699	580.55368	31.8	Na
18.3	9.26	0	1.55	0.61	0	0.45	0	0	0	0	0	0	0.05	0	0.024	0.024	0	0	0	0	1373	300	0	1	Na	2	Na	3	923	120.621795	553.09506	33.4	Na
18.3	9.26	0	1.55	0.61	0	0.45	0	0	0	0	0	0	0.05	0	0.024	0.024	0	0	0	0	1373	1800	0	1	Na	2	Na	3	293	185.345685	568.7857	33.5	Na
18.3	9.26	0	1.55	0.61	0	0.45	0	0	0	0	0	0	0.05	0	0.024	0.024	0	0	0	0	1373	1800	0	1	Na	2	Na	3	923	107.87315	589.379665	39.4	Na
18.3	9.26	0	1.55	0.61	0	0.45	0	0	0	0	0	0	0.05	0	0.022	0.024	0	0	0	0	1373	3600	0	1	Na	2	Na	3	293	172.59704	560.94038	33.1	Na
